  0.01562   0.01562    -0.000008
  0.01562   0.04688    -0.000023
  0.01562   0.07812    -0.000038
  0.01562   0.10938    -0.000052
  0.01562   0.14062    -0.000066
  0.01562   0.17188    -0.000080
  0.01562   0.20312    -0.000093
  0.01562   0.23438    -0.000104
  0.01562   0.26562    -0.000115
  0.01562   0.29688    -0.000125
  0.01562   0.32812    -0.000133
  0.01562   0.35938    -0.000140
  0.01562   0.39062    -0.000146
  0.01562   0.42188    -0.000151
  0.01562   0.45312    -0.000154
  0.01562   0.48438    -0.000155
  0.01562   0.51562    -0.000155
  0.01562   0.54688    -0.000154
  0.01562   0.57812    -0.000151
  0.01562   0.60938    -0.000146
  0.01562   0.64062    -0.000140
  0.01562   0.67188    -0.000133
  0.01562   0.70312    -0.000125
  0.01562   0.73438    -0.000115
  0.01562   0.76562    -0.000104
  0.01562   0.79688    -0.000093
  0.01562   0.82812    -0.000080
  0.01562   0.85938    -0.000066
  0.01562   0.89062    -0.000052
  0.01562   0.92188    -0.000038
  0.01562   0.95312    -0.000023
  0.01562   0.98438    -0.000008
  0.04688   0.01562    -0.000023
  0.04688   0.04688    -0.000068
  0.04688   0.07812    -0.000113
  0.04688   0.10938    -0.000157
  0.04688   0.14062    -0.000199
  0.04688   0.17188    -0.000239
  0.04688   0.20312    -0.000277
  0.04688   0.23438    -0.000312
  0.04688   0.26562    -0.000344
  0.04688   0.29688    -0.000373
  0.04688   0.32812    -0.000399
  0.04688   0.35938    -0.000420
  0.04688   0.39062    -0.000437
  0.04688   0.42188    -0.000451
  0.04688   0.45312    -0.000460
  0.04688   0.48438    -0.000464
  0.04688   0.51562    -0.000464
  0.04688   0.54688    -0.000460
  0.04688   0.57812    -0.000451
  0.04688   0.60938    -0.000437
  0.04688   0.64062    -0.000420
  0.04688   0.67188    -0.000399
  0.04688   0.70312    -0.000373
  0.04688   0.73438    -0.000344
  0.04688   0.76562    -0.000312
  0.04688   0.79688    -0.000277
  0.04688   0.82812    -0.000239
  0.04688   0.85938    -0.000199
  0.04688   0.89062    -0.000157
  0.04688   0.92188    -0.000113
  0.04688   0.95312    -0.000068
  0.04688   0.98438    -0.000023
  0.07812   0.01562    -0.000038
  0.07812   0.04688    -0.000113
  0.07812   0.07812    -0.000187
  0.07812   0.10938    -0.000259
  0.07812   0.14062    -0.000329
  0.07812   0.17188    -0.000396
  0.07812   0.20312    -0.000458
  0.07812   0.23438    -0.000517
  0.07812   0.26562    -0.000570
  0.07812   0.29688    -0.000618
  0.07812   0.32812    -0.000660
  0.07812   0.35938    -0.000696
  0.07812   0.39062    -0.000724
  0.07812   0.42188    -0.000746
  0.07812   0.45312    -0.000761
  0.07812   0.48438    -0.000768
  0.07812   0.51562    -0.000768
  0.07812   0.54688    -0.000761
  0.07812   0.57812    -0.000746
  0.07812   0.60938    -0.000724
  0.07812   0.64062    -0.000696
  0.07812   0.67188    -0.000660
  0.07812   0.70312    -0.000618
  0.07812   0.73438    -0.000570
